# Random seed: 1384783145
# number_of_trials	estimate_by_drand48	estimate_by_mt19937
1048575	3.14241790771	0.00160313491496	3.14338302612	0.00160247860598
2097151	3.14076805115	0.00113437929185	3.14267349243	0.00113346445713
3145727	3.14192199707	0.000925764597751	3.14383570353	0.000925013268689
4194303	3.1411857605	0.000801985521322	3.1432094574	0.000801298062702
5242879	3.1407081604	0.000717462518696	3.14299545288	0.00071676785806
6291455	3.14072291056	0.000654946582338	3.14281845093	0.000654365670019
7340031	3.14074870518	0.000606356092032	3.14246967861	0.000605914497026
8388607	3.14050865173	0.000567251727994	3.14218473434	0.00056684956574
9437183	3.14059787326	0.000534789891634	3.14180501302	0.0005345168649
10485759	3.14090385437	0.000507280619557	3.14174079895	0.000507101008212
11534335	3.14085110751	0.000483683877542	3.14183113792	0.000483483342219
12582911	3.14068857829	0.000463123871776	3.14184443156	0.000462897450276
13631487	3.14050645095	0.000444989269771	3.1418738732	0.000444731937957
14680063	3.14066805158	0.00042877310662	3.14175142561	0.000428576640377
15728639	3.14067662557	0.000414232673078	3.14159520467	0.000414071755753
16777215	3.14069652557	0.000401075686846	3.14167141914	0.000400910317044
17825791	3.14073831895	0.000389093695391	3.14188452328	0.000388905040311
18874367	3.14080662198	0.00037812018513	3.14188766479	0.000377947260158
19922943	3.14092957346	0.000368016031226	3.1419384605	0.000367858934972
20971519	3.14083518982	0.000358711971058	3.14187431335	0.000358554279827
22020095	3.14091328212	0.000350055480324	3.14182317825	0.00034992072525
23068671	3.14080498435	0.000342022811426	3.14185992154	0.000341870175052
24117247	3.14071506003	0.000334517623681	3.14175415039	0.000334370603497
25165823	3.14066155752	0.000327481763689	3.14175351461	0.000327330521748
26214399	3.14063064575	0.000320869480071	3.14179382324	0.000320711627765
27262975	3.14063644409	0.000314637640326	3.1418170929	0.000314480525487
28311551	3.14071725916	0.000308745498223	3.14175980179	0.000308609353216
29360127	3.14078603472	0.000303173246457	3.14171368735	0.000303054286026
30408703	3.14083835996	0.000297893676205	3.14173073604	0.00029778122486
31457279	3.14088427226	0.000292881017848	3.14170341492	0.000292779528633
32505855	3.14088095388	0.00028811881156	3.14167724117	0.000288021760208
33554431	3.14080560207	0.000283590257833	3.14167892933	0.000283485498217
34603007	3.14081411651	0.000279259375999	3.141731609	0.000279150994616
35651583	3.14080945183	0.000275122513755	3.14170613008	0.000275018162467
36700159	3.14079829625	0.000271164988735	3.14171000889	0.000271060415019
37748735	3.14083480835	0.000267368157496	3.14164246453	0.000267276816636
38797311	3.14084388114	0.000263729314295	3.14168517654	0.000263635460447
39845887	3.14090738798	0.000260229069103	3.14171730845	0.000260139906654
40894463	3.14089877789	0.000256872069037	3.14170426589	0.000256784540015
41943039	3.14098911285	0.000253631156784	3.14173717499	0.000253550884107
42991615	3.14096553151	0.000250521498268	3.14168008944	0.000250445765675
