11500	21.3333	5.10216e-05
11600	21.3333	5.00679e-05
11700	21.3333	5.10216e-05
11800	21.3333	5.19753e-05
11900	21.3333	5.19753e-05
12000	21.3333	5.29289e-05
12100	21.3333	5.29289e-05
12200	21.3333	5.29289e-05
12300	21.3333	5.4121e-05
12400	21.3333	5.50747e-05
12500	21.3333	5.48363e-05
12600	21.3333	5.50747e-05
12700	21.3333	5.60284e-05
12800	21.3333	5.60284e-05
12900	21.3333	5.57899e-05
13000	21.3333	5.6982e-05
13100	21.3333	5.6982e-05
13200	21.3333	5.79357e-05
13300	21.3333	5.88894e-05
13400	21.3333	5.88894e-05
13500	21.3333	6.00815e-05
13600	21.3333	6.00815e-05
13700	21.3333	6.10352e-05
13800	21.3333	6.10352e-05
13900	21.3333	6.10352e-05
14000	21.3333	6.10352e-05
14100	21.3333	6.19888e-05
14200	21.3333	6.29425e-05
14300	21.3333	6.69956e-05
14400	21.3333	7.20024e-05
14500	21.3333	7.29561e-05
14600	21.3333	7.41482e-05
14700	21.3333	6.8903e-05
14800	21.3333	6.48499e-05
14900	21.3333	6.50883e-05
15000	21.3333	6.58035e-05
15100	21.3333	6.69956e-05
15200	21.3333	6.69956e-05
15300	21.3333	6.79493e-05
15400	21.3333	6.79493e-05
15500	21.3333	6.79493e-05
15600	21.3333	6.79493e-05
15700	21.3333	6.8903e-05
15800	21.3333	6.98566e-05
15900	21.3333	7.00951e-05
16000	21.3333	7.10487e-05
16100	21.3333	7.08103e-05
16200	21.3333	7.10487e-05
16300	21.3333	7.08103e-05
16400	21.3333	7.20024e-05
16500	21.3333	7.20024e-05
16600	21.3333	7.29561e-05
16700	21.3333	7.29561e-05
16800	21.3333	7.39098e-05
16900	21.3333	7.39098e-05
17000	21.3333	7.48634e-05
17100	21.3333	7.60555e-05
17200	21.3333	7.60555e-05
17300	21.3333	7.60555e-05
17400	21.3333	7.70092e-05
17500	21.3333	7.70092e-05
17600	21.3333	7.70092e-05
17700	21.3333	7.79629e-05
17800	21.3333	7.79629e-05
17900	21.3333	7.9155e-05
18000	21.3333	7.9155e-05
18100	21.3333	7.9155e-05
18200	21.3333	8.4877e-05
18300	21.3333	9.20296e-05
18400	21.3333	9.20296e-05
18500	21.3333	9.5129e-05
18600	21.3333	8.2016e-05
18700	21.3333	8.2016e-05
18800	21.3333	8.89301e-05
18900	21.3333	9.48906e-05
19000	21.3333	8.70228e-05
19100	21.3333	8.39233e-05
19200	21.3333	8.51154e-05
19300	21.3333	8.4877e-05
19400	21.3333	8.4877e-05
19500	21.3333	8.4877e-05
19600	21.3333	8.60691e-05
19700	21.3333	8.58307e-05
19800	21.3333	8.60691e-05
19900	21.3333	8.70228e-05
20000	21.3333	8.82149e-05
20100	21.3333	8.79765e-05
20200	21.3333	8.89301e-05
20300	21.3333	8.91685e-05
20400	21.3333	9.01222e-05
20500	21.3333	8.98838e-05
20600	21.3333	8.98838e-05
20700	21.3333	9.10759e-05
20800	21.3333	9.10759e-05
20900	21.3333	9.08375e-05
21000	21.3333	9.20296e-05
21100	21.3333	9.20296e-05
21200	21.3333	9.29832e-05
21300	21.3333	9.41753e-05
21400	21.3333	9.39369e-05
21500	21.3333	9.39369e-05
21600	21.3333	9.39369e-05
21700	21.3333	9.5129e-05
21800	21.3333	9.5129e-05
21900	21.3333	9.58443e-05
22000	21.3333	9.70364e-05
22100	21.3333	9.70364e-05
22200	21.3333	9.70364e-05
22300	21.3333	9.799e-05
22400	21.3333	9.89437e-05
22500	21.3333	9.89437e-05
22600	21.3333	9.98974e-05
22700	21.3333	9.98974e-05
22800	21.3333	9.98974e-05
22900	21.3333	0.000100136
23000	21.3333	0.000101089
23100	21.3333	0.000100851
23200	21.3333	0.000101089
23300	21.3333	0.000101805
23400	21.3333	0.000102043
23500	21.3333	0.000102997
23600	21.3333	0.000104189
23700	21.3333	0.000103951
23800	21.3333	0.000104904
23900	21.3333	0.00011301
24000	21.3333	0.000119925
24100	21.3333	0.000121117
24200	21.3333	0.000120163
24300	21.3333	0.000106096
24400	21.3333	0.00010705
24500	21.3333	0.000112057
24600	21.3333	0.000123978
24700	21.3333	0.000108004
24800	21.3333	0.000108957
24900	21.3333	0.000109196
25000	21.3333	0.000110149
25100	21.3333	0.000110149
25200	21.3333	0.000110149
25300	21.3333	0.000110865
25400	21.3333	0.000118971
25500	21.3333	0.000120878
25600	21.3333	0.000112057
25700	21.3333	0.00011301
25800	21.3333	0.00011301
25900	21.3333	0.000113964
26000	21.3333	0.000114202
26100	21.3333	0.000114202
26200	21.3333	0.000115156
26300	21.3333	0.000126123
26400	21.3333	0.000133038
26500	21.3333	0.000133038
26600	21.3333	0.000133038
26700	21.3333	0.000133991
26800	21.3333	0.000134945
26900	21.3333	0.000134945
27000	21.3333	0.000135899
27100	21.3333	0.000126839
27200	21.3333	0.000118971
27300	21.3333	0.000119925
27400	21.3333	0.000121117
27500	21.3333	0.000120163
27600	21.3333	0.000121117
27700	21.3333	0.000120878
27800	21.3333	0.00012207
27900	21.3333	0.000123024
28000	21.3333	0.000123024
28100	21.3333	0.000123024
28200	21.3333	0.000123024
28300	21.3333	0.000123978
28400	21.3333	0.00012517
28500	21.3333	0.000124931
28600	21.3333	0.000126123
28700	21.3333	0.000126123
28800	21.3333	0.000125885
28900	21.3333	0.000128031
29000	21.3333	0.000126839
29100	21.3333	0.000127077
29200	21.3333	0.000127792
29300	21.3333	0.000128031
29400	21.3333	0.000128984
29500	21.3333	0.000130177
29600	21.3333	0.000130177
29700	21.3333	0.000130177
29800	21.3333	0.000130177
29900	21.3333	0.00013113
30000	21.3333	0.000130892
30100	21.3333	0.000132084
30200	21.3333	0.000133038
30300	21.3333	0.000131845
30400	21.3333	0.000133038
30500	21.3333	0.000144958
30600	21.3333	0.000134945
30700	21.3333	0.000134945
30800	21.3333	0.000134945
30900	21.3333	0.000136137
31000	21.3333	0.000136137
31100	21.3333	0.000135899
31200	21.3333	0.000136852
31300	21.3333	0.000138044
31400	21.3333	0.000138044
31500	21.3333	0.000138044
31600	21.3333	0.000138998
31700	21.3333	0.000138998
31800	21.3333	0.000139952
31900	21.3333	0.000139952
32000	21.3333	0.000139952
32100	21.3333	0.00014019
32200	21.3333	0.000140905
32300	21.3333	0.000142097
32400	21.3333	0.000143051
32500	21.3333	0.000142813
32600	21.3333	0.000143051
32700	21.3333	0.000143051
32800	21.3333	0.000144005
32900	21.3333	0.000144958
33000	21.3333	0.000163078
33100	21.3333	0.000153065
33200	21.3333	0.000146151
33300	21.3333	0.000146151
33400	21.3333	0.000146151
33500	21.3333	0.000146866
33600	21.3333	0.00014782
33700	21.3333	0.000148058
33800	21.3333	0.00014782
33900	21.3333	0.000148058
34000	21.3333	0.000149012
34100	21.3333	0.000149012
34200	21.3333	0.000149965
34300	21.3333	0.000167847
34400	21.3333	0.000151157
34500	21.3333	0.000159979
34600	21.3333	0.000164986
34700	21.3333	0.000152111
34800	21.3333	0.000153065
34900	21.3333	0.000152826
35000	21.3333	0.000154018
35100	21.3333	0.00015378
35200	21.3333	0.000154018
35300	21.3333	0.000158072
35400	21.3333	0.000173092
35500	21.3333	0.000155926
35600	21.3333	0.000155926
35700	21.3333	0.000157833
35800	21.3333	0.000157118
35900	21.3333	0.000156879
36000	21.3333	0.000158072
36100	21.3333	0.000167131
36200	21.3333	0.000182152
36300	21.3333	0.000176191
36400	21.3333	0.000160217
36500	21.3333	0.000159979
36600	21.3333	0.000159979
36700	21.3333	0.000160933
36800	21.3333	0.000161886
36900	21.3333	0.000161886
37000	21.3333	0.000161886
37100	21.3333	0.000162125
37200	21.3333	0.00016284
37300	21.3333	0.000180006
37400	21.3333	0.000164032
37500	21.3333	0.000164032
37600	21.3333	0.000164986
37700	21.3333	0.000165939
37800	21.3333	0.000166178
37900	21.3333	0.00018096
38000	21.3333	0.000174046
38100	21.3333	0.000168085
38200	21.3333	0.000168085
38300	21.3333	0.000167847
38400	21.3333	0.000168085
38500	21.3333	0.000169039
38600	21.3333	0.000169992
38700	21.3333	0.000169992
38800	21.3333	0.000181913
38900	21.3333	0.000170946
39000	21.3333	0.000170946
39100	21.3333	0.000170946
39200	21.3333	0.000176907
39300	21.3333	0.000178099
39400	21.3333	0.000172853
39500	21.3333	0.000174046
39600	21.3333	0.000174046
39700	21.3333	0.000174999
39800	21.3333	0.000174999
39900	21.3333	0.000174999
40000	21.3333	0.000174999
40100	21.3333	0.000176191
40200	21.3333	0.000177145
40300	21.3333	0.000177145
40400	21.3333	0.00018096
40500	21.3333	0.000185013
40600	21.3333	0.000178099
40700	21.3333	0.000178099
40800	21.3333	0.000178814
40900	21.3333	0.000180006
41000	21.3333	0.000180006
41100	21.3333	0.000195026
41200	21.3333	0.00018096
41300	21.3333	0.000181198
41400	21.3333	0.000183105
41500	21.3333	0.000181913
41600	21.3333	0.000182867
41700	21.3333	0.000182867
41800	21.3333	0.000183105
41900	21.3333	0.000184059
42000	21.3333	0.000184059
42100	21.3333	0.000185013
42200	21.3333	0.000210047
42300	21.3333	0.000186205
42400	21.3333	0.00018692
42500	21.3333	0.00018692
42600	21.3333	0.00018692
42700	21.3333	0.000187874
42800	21.3333	0.000188112
42900	21.3333	0.000188112
43000	21.3333	0.000189066
43100	21.3333	0.00019002
43200	21.3333	0.00019002
43300	21.3333	0.00019002
43400	21.3333	0.00019002
43500	21.3333	0.000200987
43600	21.3333	0.000218868
43700	21.3333	0.00022006
43800	21.3333	0.00022006
43900	21.3333	0.00022006
44000	21.3333	0.000221014
44100	21.3333	0.000220776
44200	21.3333	0.000204086
44300	21.3333	0.000195026
44400	21.3333	0.000195026
44500	21.3333	0.000200987
44600	21.3333	0.000225067
44700	21.3333	0.000202894
44800	21.3333	0.000196934
44900	21.3333	0.000196934
45000	21.3333	0.000196934
45100	21.3333	0.000197887
45200	21.3333	0.000198841
45300	21.3333	0.000211954
45400	21.3333	0.000226021
45500	21.3333	0.000198841
45600	21.3333	0.000200033
45700	21.3333	0.000200987
45800	21.3333	0.000200033
45900	21.3333	0.000200987
46000	21.3333	0.000201941
46100	21.3333	0.000201941
46200	21.3333	0.000202894
46300	21.3333	0.000202894
46400	21.3333	0.000217915
46500	21.3333	0.000230074
46600	21.3333	0.000203848
46700	21.3333	0.000226974
46800	21.3333	0.00020504
46900	21.3333	0.000205994
47000	21.3333	0.000205994
47100	21.3333	0.000205994
47200	21.3333	0.000206947
47300	21.3333	0.000207901
47400	21.3333	0.000206947
47500	21.3333	0.000207901
47600	21.3333	0.000209093
47700	21.3333	0.000209093
47800	21.3333	0.000209808
47900	21.3333	0.000210047
48000	21.3333	0.000210047
48100	21.3333	0.000212193
48200	21.3333	0.000211954
48300	21.3333	0.000211954
48400	21.3333	0.000212908
48500	21.3333	0.000216961
48600	21.3333	0.000232935
48700	21.3333	0.000212908
48800	21.3333	0.000213861
48900	21.3333	0.000226021
49000	21.3333	0.000239849
49100	21.3333	0.000233173
49200	21.3333	0.000216007
49300	21.3333	0.000236034
49400	21.3333	0.000229836
49500	21.3333	0.000216961
49600	21.3333	0.000216961
49700	21.3333	0.000217915
49800	21.3333	0.000219107
49900	21.3333	0.000231028
50000	21.3333	0.000240803
50100	21.3333	0.00022006
50200	21.3333	0.000221014
50300	21.3333	0.000221014
50400	21.3333	0.000221014
50500	21.3333	0.000226021
50600	21.3333	0.000256062
50700	21.3333	0.000253916
50800	21.3333	0.000255108
50900	21.3333	0.000258207
51000	21.3333	0.000224113
51100	21.3333	0.000223875
51200	21.3333	0.000224829
51300	21.3333	0.000225067
51400	21.3333	0.000226021
51500	21.3333	0.000226021
51600	21.3333	0.000226021
51700	21.3333	0.00023818
51800	21.3333	0.000249147
51900	21.3333	0.000227928
52000	21.3333	0.000228167
52100	21.3333	0.000228882
52200	21.3333	0.000228882
52300	21.3333	0.000228882
52400	21.3333	0.000247002
52500	21.3333	0.000230074
52600	21.3333	0.000230074
52700	21.3333	0.000231028
52800	21.3333	0.000230789
52900	21.3333	0.000231981
53000	21.3333	0.000262022
53100	21.3333	0.000242949
53200	21.3333	0.000233889
53300	21.3333	0.000250816
53400	21.3333	0.000239134
53500	21.3333	0.000235081
53600	21.3333	0.000258923
53700	21.3333	0.000234842
53800	21.3333	0.000236034
53900	21.3333	0.000236034
54000	21.3333	0.000258207
54100	21.3333	0.000236988
54200	21.3333	0.000237942
54300	21.3333	0.000237942
54400	21.3333	0.000238895
54500	21.3333	0.000238895
54600	21.3333	0.000239134
54700	21.3333	0.000240088
54800	21.3333	0.000240803
54900	21.3333	0.000241041
55000	21.3333	0.000241995
55100	21.3333	0.000241995
55200	21.3333	0.000241995
55300	21.3333	0.000241995
55400	21.3333	0.000242949
55500	21.3333	0.000244141
55600	21.3333	0.000242949
55700	21.3333	0.000243902
55800	21.3333	0.000244856
55900	21.3333	0.000267029
56000	21.3333	0.00024581
56100	21.3333	0.000246048
56200	21.3333	0.000247002
56300	21.3333	0.000247002
56400	21.3333	0.000247002
56500	21.3333	0.000247955
56600	21.3333	0.000248194
56700	21.3333	0.000249147
56800	21.3333	0.000267029
56900	21.3333	0.000248909
57000	21.3333	0.000250101
57100	21.3333	0.000249863
57200	21.3333	0.000251055
57300	21.3333	0.000251055
57400	21.3333	0.000252008
57500	21.3333	0.000253201
57600	21.3333	0.000252962
57700	21.3333	0.000264883
57800	21.3333	0.000253916
57900	21.3333	0.000253916
58000	21.3333	0.000254154
58100	21.3333	0.000254154
58200	21.3333	0.000255108
58300	21.3333	0.000256062
58400	21.3333	0.000256062
58500	21.3333	0.000255823
58600	21.3333	0.000257015
58700	21.3333	0.000257015
58800	21.3333	0.000257969
58900	21.3333	0.000262976
59000	21.3333	0.000272036
59100	21.3333	0.000258923
59200	21.3333	0.000260115
59300	21.3333	0.000260115
59400	21.3333	0.000292778
59500	21.3333	0.000272989
59600	21.3333	0.000262022
59700	21.3333	0.000261784
59800	21.3333	0.000262022
59900	21.3333	0.000262976
60000	21.3333	0.000262976
60100	21.3333	0.000269175
60200	21.3333	0.000303984
60300	21.3333	0.000265121
60400	21.3333	0.000265121
60500	21.3333	0.000264883
60600	21.3333	0.000266075
60700	21.3333	0.000267029
60800	21.3333	0.000267029
60900	21.3333	0.000267029
61000	21.3333	0.00028491
61100	21.3333	0.000267982
61200	21.3333	0.000267982
61300	21.3333	0.000268936
61400	21.3333	0.000291824
61500	21.3333	0.000293016
61600	21.3333	0.000270844
61700	21.3333	0.000270844
61800	21.3333	0.000272036
61900	21.3333	0.000272036
62000	21.3333	0.000272036
62100	21.3333	0.000271797
62200	21.3333	0.000289917
62300	21.3333	0.000272989
62400	21.3333	0.000272989
62500	21.3333	0.000273943
62600	21.3333	0.000274897
62700	21.3333	0.000287056
62800	21.3333	0.000274897
62900	21.3333	0.000276089
63000	21.3333	0.000276089
63100	21.3333	0.000276804
63200	21.3333	0.000277996
63300	21.3333	0.000277996
63400	21.3333	0.000294924
63500	21.3333	0.000282049
63600	21.3333	0.00027895
63700	21.3333	0.00027895
63800	21.3333	0.00027895
63900	21.3333	0.000280142
64000	21.3333	0.000281096
64100	21.3333	0.000281096
64200	21.3333	0.000280857
64300	21.3333	0.000282049
64400	21.3333	0.000283003
64500	21.3333	0.000282049
64600	21.3333	0.000283003
64700	21.3333	0.000283957
64800	21.3333	0.000284195
64900	21.3333	0.000285149
65000	21.3333	0.000285149
65100	21.3333	0.00028491
65200	21.3333	0.000285864
65300	21.3333	0.000311852
65400	21.3333	0.000313044
65500	21.3333	0.000313997
65600	21.3333	0.00028801
65700	21.3333	0.000327826
65800	21.3333	0.000329018
65900	21.3333	0.000330925
66000	21.3333	0.000333071
66100	21.3333	0.000319004
66200	21.3333	0.000311852
66300	21.3333	0.000304937
66400	21.3333	0.000315189
66500	21.3333	0.000313997
66600	21.3333	0.000304937
66700	21.3333	0.000337124
66800	21.3333	0.000334978
66900	21.3333	0.000319004
67000	21.3333	0.000294209
67100	21.3333	0.00029397
67200	21.3333	0.000295162
67300	21.3333	0.000295162
67400	21.3333	0.00029707
67500	21.3333	0.000296116
67600	21.3333	0.000296831
67700	21.3333	0.00029707
67800	21.3333	0.000299931
67900	21.3333	0.000330925
68000	21.3333	0.000298977
68100	21.3333	0.000298977
68200	21.3333	0.000311136
68300	21.3333	0.000346899
68400	21.3333	0.000343084
68500	21.3333	0.000342846
68600	21.3333	0.000344038
68700	21.3333	0.000300884
68800	21.3333	0.000310898
68900	21.3333	0.00030899
69000	21.3333	0.000302076
69100	21.3333	0.000302792
69200	21.3333	0.000305176
69300	21.3333	0.000303984
69400	21.3333	0.000304937
69500	21.3333	0.000304937
69600	21.3333	0.000304937
69700	21.3333	0.000304937
69800	21.3333	0.000305891
69900	21.3333	0.000306129
70000	21.3333	0.000307083
70100	21.3333	0.000307798
70200	21.3333	0.000308037
70300	21.3333	0.000307798
70400	21.3333	0.00030899
70500	21.3333	0.000309944
70600	21.3333	0.000309944
70700	21.3333	0.000309944
70800	21.3333	0.000357866
70900	21.3333	0.000310898
71000	21.3333	0.00031209
71100	21.3333	0.000339031
71200	21.3333	0.000356913
71300	21.3333	0.000322104
71400	21.3333	0.000321865
71500	21.3333	0.000359058
71600	21.3333	0.000359058
71700	21.3333	0.000346899
71800	21.3333	0.000313997
71900	21.3333	0.00032711
72000	21.3333	0.000316143
72100	21.3333	0.000317097
72200	21.3333	0.000317097
72300	21.3333	0.000319004
72400	21.3333	0.000317097
72500	21.3333	0.00031805
72600	21.3333	0.000335932
72700	21.3333	0.000319004
72800	21.3333	0.000319004
72900	21.3333	0.000319958
73000	21.3333	0.000343084
73100	21.3333	0.000320911
73200	21.3333	0.000320911
73300	21.3333	0.000339031
73400	21.3333	0.000321865
73500	21.3333	0.000323057
73600	21.3333	0.000323057
73700	21.3333	0.000324011
73800	21.3333	0.000324011
73900	21.3333	0.000324011
74000	21.3333	0.000324965
74100	21.3333	0.000324965
74200	21.3333	0.000324965
74300	21.3333	0.000325918
74400	21.3333	0.000326872
74500	21.3333	0.000326872
74600	21.3333	0.00032711
74700	21.3333	0.000346184
74800	21.3333	0.000334978
74900	21.3333	0.000329018
75000	21.3333	0.000340939
75100	21.3333	0.000329018
75200	21.3333	0.000329971
75300	21.3333	0.000331163
75400	21.3333	0.000375032
75500	21.3333	0.000334978
75600	21.3333	0.000331879
75700	21.3333	0.000332117
75800	21.3333	0.000333071
75900	21.3333	0.000332832
76000	21.3333	0.000333071
76100	21.3333	0.000332832
76200	21.3333	0.000334024
76300	21.3333	0.000334978
76400	21.3333	0.000335217
76500	21.3333	0.000347137
76600	21.3333	0.000335932
76700	21.3333	0.000337124
76800	21.3333	0.000337124
76900	21.3333	0.000336885
77000	21.3333	0.000338078
77100	21.3333	0.000338078
77200	21.3333	0.000337839
77300	21.3333	0.000339031
77400	21.3333	0.000339031
77500	21.3333	0.000339985
77600	21.3333	0.000339985
77700	21.3333	0.000340939
77800	21.3333	0.000341892
77900	21.3333	0.000341892
78000	21.3333	0.000342846
78100	21.3333	0.000375032
78200	21.3333	0.000393867
78300	21.3333	0.00039506
78400	21.3333	0.000375986
78500	21.3333	0.000353813
78600	21.3333	0.000344992
78700	21.3333	0.000344992
78800	21.3333	0.000345945
78900	21.3333	0.000345945
79000	21.3333	0.000347137
79100	21.3333	0.000373125
79200	21.3333	0.000346899
79300	21.3333	0.000365019
79400	21.3333	0.000347853
79500	21.3333	0.000349045
79600	21.3333	0.000349045
79700	21.3333	0.000349998
79800	21.3333	0.000349998
79900	21.3333	0.000349998
80000	21.3333	0.000350952
80100	21.3333	0.000352144
80200	21.3333	0.000352144
80300	21.3333	0.000391006
80400	21.3333	0.000353098
80500	21.3333	0.000354052
80600	21.3333	0.000378847
80700	21.3333	0.000357151
80800	21.3333	0.000355005
80900	21.3333	0.000365973
81000	21.3333	0.000377893
81100	21.3333	0.000356197
81200	21.3333	0.000355959
81300	21.3333	0.000357151
81400	21.3333	0.000356913
81500	21.3333	0.000404119
81600	21.3333	0.000357866
81700	21.3333	0.000380993
81800	21.3333	0.00035882
81900	21.3333	0.000359058
82000	21.3333	0.000359774
82100	21.3333	0.000360012
82200	21.3333	0.000360012
82300	21.3333	0.000371933
82400	21.3333	0.000361919
82500	21.3333	0.000361919
82600	21.3333	0.000361919
82700	21.3333	0.000362873
82800	21.3333	0.000362873
82900	21.3333	0.000364065
83000	21.3333	0.000364065
83100	21.3333	0.000365019
83200	21.3333	0.000365019
83300	21.3333	0.000365019
83400	21.3333	0.000365019
83500	21.3333	0.000365973
83600	21.3333	0.000365973
83700	21.3333	0.000368118
83800	21.3333	0.000379086
83900	21.3333	0.00036788
84000	21.3333	0.000368118
84100	21.3333	0.000369072
84200	21.3333	0.000370026
84300	21.3333	0.000386953
84400	21.3333	0.000385046
84500	21.3333	0.00037694
84600	21.3333	0.000370979
84700	21.3333	0.000372171
84800	21.3333	0.000372171
84900	21.3333	0.000403166
85000	21.3333	0.000382185
85100	21.3333	0.000373125
85200	21.3333	0.00037384
85300	21.3333	0.000374079
85400	21.3333	0.000392199
85500	21.3333	0.000406981
85600	21.3333	0.000383139
85700	21.3333	0.000375986
85800	21.3333	0.00037694
85900	21.3333	0.00037694
86000	21.3333	0.000389099
86100	21.3333	0.000386953
86200	21.3333	0.000377893
86300	21.3333	0.000380039
86400	21.3333	0.000388145
86500	21.3333	0.000380039
86600	21.3333	0.000380039
86700	21.3333	0.000380993
86800	21.3333	0.000380993
86900	21.3333	0.000396967
87000	21.3333	0.000387192
87100	21.3333	0.000382185
87200	21.3333	0.000383139
87300	21.3333	0.000383139
87400	21.3333	0.00040102
87500	21.3333	0.000383854
87600	21.3333	0.000384092
87700	21.3333	0.000383854
87800	21.3333	0.000385046
87900	21.3333	0.000386
88000	21.3333	0.000386
88100	21.3333	0.000386953
88200	21.3333	0.000386953
88300	21.3333	0.000386953
88400	21.3333	0.000388145
88500	21.3333	0.000388145
88600	21.3333	0.000389099
88700	21.3333	0.000388861
88800	21.3333	0.000390053
88900	21.3333	0.000391006
89000	21.3333	0.000391006
89100	21.3333	0.000429869
89200	21.3333	0.000391006
89300	21.3333	0.000411987
89400	21.3333	0.000424862
89500	21.3333	0.000392914
89600	21.3333	0.000392914
89700	21.3333	0.000393152
89800	21.3333	0.000394106
89900	21.3333	0.00039506
90000	21.3333	0.000412941
90100	21.3333	0.000396013
90200	21.3333	0.000396013
90300	21.3333	0.000396967
90400	21.3333	0.000397205
90500	21.3333	0.000396967
90600	21.3333	0.000417948
90700	21.3333	0.000422001
90800	21.3333	0.000397921
90900	21.3333	0.000398874
91000	21.3333	0.000399113
91100	21.3333	0.000400066
91200	21.3333	0.000422955
91300	21.3333	0.000399828
91400	21.3333	0.000401974
91500	21.3333	0.00040102
91600	21.3333	0.000417948
91700	21.3333	0.000463009
91800	21.3333	0.000450134
91900	21.3333	0.000404119
92000	21.3333	0.000403881
92100	21.3333	0.000403881
92200	21.3333	0.000403881
92300	21.3333	0.000405073
92400	21.3333	0.000430107
92500	21.3333	0.000406027
92600	21.3333	0.000406027
92700	21.3333	0.000448942
92800	21.3333	0.000406981
92900	21.3333	0.000406981
93000	21.3333	0.000407934
93100	21.3333	0.000408888
93200	21.3333	0.000427008
93300	21.3333	0.000431061
93400	21.3333	0.000409842
93500	21.3333	0.00041008
93600	21.3333	0.000410795
93700	21.3333	0.000411034
93800	21.3333	0.000411987
93900	21.3333	0.000411987
94000	21.3333	0.000411987
94100	21.3333	0.000424862
94200	21.3333	0.000412941
94300	21.3333	0.000414133
94400	21.3333	0.000420094
94500	21.3333	0.000452042
94600	21.3333	0.000473976
94700	21.3333	0.000431776
94800	21.3333	0.00041604
94900	21.3333	0.000433922
95000	21.3333	0.000416994
95100	21.3333	0.000416994
95200	21.3333	0.000417948
95300	21.3333	0.000417948
95400	21.3333	0.000418901
95500	21.3333	0.000436068
95600	21.3333	0.000419855
95700	21.3333	0.000419855
95800	21.3333	0.000420094
95900	21.3333	0.000421047
96000	21.3333	0.000443935
96100	21.3333	0.000422955
96200	21.3333	0.000422001
96300	21.3333	0.000422001
96400	21.3333	0.000422001
96500	21.3333	0.000433922
96600	21.3333	0.000423193
96700	21.3333	0.000424147
96800	21.3333	0.000423908
